member_id,first_name,last_name,email,phone,dob,state,zip_code,enrollment_date,agent_id,carrier,plan_type
MEM003214,David,Garcia,joneskimberly@example.org,(318)415-9588,1963-07-17,IL,26113,2024-10-10,AGT0015,MetLife,Dental Basic
MEM003215,Ronald,Villegas,gcruz@example.net,+1-723-423-5113,1986-10-17,FL,23131,2024-04-16,AGT0018,MetLife,Dental Basic
MEM003216,Marcus,Baker,michael03@example.org,268.310.1324x7073,1958-01-03,OH,38844,2024-11-20,AGT0015,VSP,Dental Premium
MEM003217,Christian,White,scottkim@example.com,001-654-951-7330x165,1966-03-19,IN,51894,2023-05-13,AGT0016,Zurich,Vision Premium
MEM003218,Miguel,Schmidt,jill16@example.com,(251)372-8642x136,1962-03-15,TN,63437,2024-04-02,AGT0068,VSP,Dental+Vision Bundle
MEM003219,Miranda,Torres,kpruitt@example.org,+1-329-245-3196x51644,1969-03-17,IN,44200,2023-07-22,AGT0038,Zurich,Dental Basic
MEM003220,Joseph,Smith,jessica80@example.net,+1-894-720-7961x99097,1980-04-06,MI,97291,2024-01-25,AGT0069,MetLife,Vision Premium
MEM003221,Barbara,Miller,garcianicole@example.org,+1-787-881-5749x16716,1977-01-17,TX,62382,2024-04-11,AGT0014,MetLife,Vision Premium
MEM003222,Brandon,Johnston,zjordan@example.net,+1-751-468-2038,1965-10-20,OH,86319,2023-10-16,AGT0012,VSP,Dental Basic
MEM003223,Zachary,Mcdonald,lindsey15@example.com,001-315-306-8985x118,1985-06-02,TX,50376,2024-07-25,AGT0018,VSP,Dental+Vision Bundle
MEM003224,Erika,Mack,ijoyce@example.com,848.808.5149,1979-04-22,IL,59851,2024-08-13,AGT0020,Zurich,Dental Premium
MEM003225,Nicholas,Hopkins,sduncan@example.org,(831)734-2683,1951-07-15,CA,61042,2023-05-12,AGT0025,Zurich,Dental+Vision Bundle
MEM003226,Cody,Robinson,steven01@example.com,+1-545-912-2402,1984-02-20,OH,70760,2023-12-25,AGT0001,MetLife,Vision Premium
MEM003227,Christina,Blanchard,harrisdarius@example.com,001-476-704-0962x6292,2003-06-28,TN,74928,2024-08-05,AGT0017,Zurich,Vision Basic
MEM003228,Kristen,Dawson,scottjackson@example.org,001-998-753-2727x2066,1958-09-20,MI,36439,2023-01-18,AGT0059,MetLife,Dental Basic
MEM003229,Nicole,Holland,sharon73@example.org,575.237.4508,1988-01-11,TN,94613,2023-07-15,AGT0071,VSP,Vision Basic
MEM003230,Richard,Hoover,zachary70@example.com,001-367-329-4279,1977-07-15,IL,56735,2024-02-01,AGT0028,MetLife,Dental Premium
MEM003231,Rebecca,Pitts,shannongilbert@example.org,4475202888,1964-01-05,IN,76299,2023-03-18,AGT0019,VSP,Dental+Vision Bundle
MEM003232,Scott,Ellison,jsmith@example.com,501.452.4244x3102,1961-01-17,TN,12905,2024-03-08,AGT0079,MetLife,Vision Basic
MEM003233,Andrew,Lewis,qruiz@example.org,5923542709,1994-05-25,KY,91179,2024-07-24,AGT0008,MetLife,Vision Basic
MEM003234,Michelle,Dickerson,youngjoshua@example.org,414.988.3054x508,1989-10-02,OH,83986,2023-03-04,AGT0056,VSP,Dental+Vision Bundle
MEM003235,Michael,Beasley,jstone@example.org,+1-574-488-4674x822,1986-12-29,MI,70918,2023-01-23,AGT0017,MetLife,Dental+Vision Bundle
MEM003236,Raymond,Vang,lisasmith@example.com,871-874-2658x840,1959-08-09,TN,11624,2024-06-27,AGT0041,VSP,Dental+Vision Bundle
MEM003237,Rita,Nelson,millerryan@example.org,924-818-1160,1950-09-06,MI,23910,2023-06-12,AGT0037,MetLife,Dental Basic
MEM003238,Jody,Johnson,ubishop@example.org,(621)368-4720x20631,1951-07-07,CA,05058,2023-05-08,AGT0047,VSP,Dental+Vision Bundle
MEM003239,Samantha,Anderson,jason95@example.net,605-968-6429x6172,1990-07-03,TN,18524,2024-07-31,AGT0055,VSP,Vision Basic
MEM003240,Linda,Leonard,warrenangela@example.com,9606446203,1989-09-23,CA,38252,2024-01-15,AGT0045,VSP,Dental Premium
MEM003241,Jessica,Alvarez,estradaerin@example.org,821-842-1140x7813,1972-01-30,KY,41448,2023-06-26,AGT0062,MetLife,Dental Basic
MEM003242,Carla,Petersen,simpsonjames@example.org,001-942-271-3424,1991-06-05,GA,55038,2023-09-15,AGT0001,MetLife,Dental Basic
MEM003243,Elizabeth,Evans,davidanderson@example.net,316.640.0489x524,1960-08-19,TX,29611,2023-03-02,AGT0016,MetLife,Dental Basic
MEM003244,Dana,Buchanan,roy66@example.org,+1-971-780-1206x335,1999-09-09,MI,83949,2024-02-27,AGT0013,VSP,Dental Premium
MEM003245,Beth,Marquez,carla56@example.com,(564)666-7667x491,1993-11-14,IL,92594,2023-04-03,AGT0055,Zurich,Dental Basic
MEM003246,William,Long,regina32@example.com,001-822-316-4532x44214,1996-05-15,OH,02230,2023-01-14,AGT0047,VSP,Dental Basic
MEM003247,Allen,Armstrong,leslieoliver@example.org,381-598-3651x46905,1952-09-25,OH,63582,2024-08-29,AGT0044,Zurich,Dental Basic
MEM003248,Robert,Harris,cray@example.org,278-534-1080x75095,1967-07-16,TX,42895,2023-03-28,AGT0006,VSP,Vision Basic
MEM003249,Joseph,Rivers,clarkrussell@example.com,7292422085,1954-11-01,FL,25562,2023-09-10,AGT0030,VSP,Dental Basic
MEM003250,Vicki,Garcia,wardrenee@example.com,001-395-892-4197,1975-10-25,TN,51805,2023-02-18,AGT0068,VSP,Vision Basic
MEM003251,Matthew,Blankenship,nicholaswilliams@example.net,417-703-2803,1985-12-10,IL,26858,2023-07-24,AGT0015,Zurich,Dental Basic
MEM003252,Amanda,Sanders,joseph91@example.com,001-321-365-1481,2000-09-13,GA,39069,2023-01-18,AGT0024,VSP,Vision Basic
MEM003253,Priscilla,Ortiz,yclements@example.org,673-770-2153,1981-11-17,FL,05950,2024-06-24,AGT0055,Zurich,Dental Premium
MEM003254,Michelle,Cox,omcintosh@example.org,612.813.1243,1994-07-07,IN,50252,2023-09-17,AGT0027,MetLife,Vision Basic
MEM003255,Heidi,Anderson,choisandra@example.com,(215)339-4406,1967-11-07,MI,38700,2023-12-08,AGT0078,VSP,Dental Basic
MEM003256,Robert,Rodriguez,alberthiggins@example.net,298-944-7539x360,1972-10-22,GA,39328,2024-03-26,AGT0051,VSP,Dental+Vision Bundle
MEM003257,Zachary,Morse,mikeclark@example.net,269.241.7518,1981-09-09,CA,59268,2023-03-22,AGT0009,Zurich,Dental Basic
MEM003258,Elizabeth,Hughes,matthewmurphy@example.net,001-238-768-6123x5879,1992-08-12,IN,01095,2023-05-22,AGT0005,MetLife,Dental+Vision Bundle
MEM003259,Timothy,Harris,olsondavid@example.com,+1-485-863-6667x31396,1987-03-20,GA,32881,2024-02-17,AGT0013,VSP,Dental+Vision Bundle
MEM003260,James,Ray,kyle01@example.net,521-643-5939,2002-11-14,IN,21627,2024-10-03,AGT0009,MetLife,Dental Basic
MEM003261,Rachel,Duke,reneepatel@example.net,456-959-6040,1993-07-27,FL,37410,2024-08-25,AGT0016,VSP,Dental Basic
MEM003262,Kevin,Marshall,cruzamy@example.org,657.482.9924,1973-07-26,CA,30882,2024-11-01,AGT0031,Zurich,Vision Premium
MEM003263,Pamela,Hampton,tpayne@example.org,001-593-393-9606x26382,1956-02-05,CA,79087,2024-07-19,AGT0035,Zurich,Dental Basic
MEM003264,Derrick,Phillips,yramirez@example.com,(960)631-8686x592,1955-11-26,TN,68164,2023-09-13,AGT0023,MetLife,Dental Premium
MEM003265,Daniel,Welch,sphillips@example.net,(677)319-5911,1995-01-09,IN,95341,2024-09-15,AGT0076,VSP,Vision Basic
MEM003266,Jeremy,Evans,lruiz@example.org,288-444-0147,1994-07-31,GA,26593,2024-09-04,AGT0078,Zurich,Dental+Vision Bundle
MEM003267,Christopher,Vargas,prodriguez@example.org,(688)728-4427x180,1970-01-25,OH,43226,2024-10-16,AGT0026,VSP,Vision Basic
MEM003268,Cheryl,Davis,saracamacho@example.net,001-751-821-7447,1987-03-12,GA,98867,2023-05-04,AGT0078,Zurich,Vision Premium
MEM003269,Jessica,Perez,david83@example.com,7472023712,1986-11-11,GA,49887,2023-04-15,AGT0013,MetLife,Dental Basic
MEM003270,Kristi,Lopez,adrianhickman@example.com,613.297.9519x62452,1954-05-29,FL,48476,2023-10-21,AGT0062,Zurich,Dental Premium
MEM003271,Michael,Knight,jessecannon@example.net,499-988-5522,1965-08-18,TN,63756,2023-08-27,AGT0056,MetLife,Dental Basic
MEM003272,Kristin,White,michael55@example.com,(320)454-8729,2003-01-08,CA,79197,2024-06-11,AGT0038,Zurich,Vision Basic
MEM003273,William,Barker,pwest@example.net,(337)706-3230x017,1990-01-07,IN,47170,2023-04-27,AGT0009,Zurich,Dental+Vision Bundle
MEM003274,Nancy,Woods,mlopez@example.com,+1-916-662-1567x4863,1964-10-25,GA,64907,2023-09-28,AGT0018,MetLife,Dental Basic
MEM003275,Brent,Day,robertsanchez@example.net,(302)868-7175x84053,1996-04-03,FL,44016,2023-02-22,AGT0070,MetLife,Dental Basic
MEM003276,Amy,White,hmyers@example.com,(274)760-0341,1954-12-05,IL,74016,2024-02-25,AGT0004,Zurich,Dental+Vision Bundle
MEM003277,Sheri,Hawkins,pjohnson@example.com,771-299-4974,1973-04-13,OH,03161,2024-10-04,AGT0070,MetLife,Dental Basic
MEM003278,Cassandra,Williams,stacy40@example.net,612.253.4611x5552,2001-04-11,TX,18519,2024-12-01,AGT0077,Zurich,Dental+Vision Bundle
MEM003279,Stacey,Castro,briancox@example.org,330-883-9531,1990-03-31,IL,84076,2024-08-21,AGT0015,MetLife,Dental+Vision Bundle
MEM003280,Christine,Reid,gomezdavid@example.org,850-989-6071x376,1998-03-22,TX,02087,2023-01-23,AGT0076,VSP,Dental+Vision Bundle
MEM003281,Diane,Castro,cruzalejandro@example.org,306-640-5118x32840,1952-09-27,OH,95547,2024-06-04,AGT0070,VSP,Dental+Vision Bundle
MEM003282,Juan,Gibson,hillrhonda@example.net,001-435-631-7324x61552,1998-01-03,IL,85837,2023-11-08,AGT0021,MetLife,Vision Basic
MEM003283,Jenna,Jones,christian81@example.org,(889)726-5835x27383,1996-10-29,TX,53963,2023-12-31,AGT0030,Zurich,Dental+Vision Bundle
MEM003284,Anthony,Frost,mark68@example.net,770-393-1957x996,1983-07-15,FL,24149,2024-06-03,AGT0002,Zurich,Dental Basic
MEM003285,Tammy,Sanchez,monica94@example.net,607.284.5784,1973-04-13,TX,96859,2023-01-27,AGT0006,VSP,Vision Basic
MEM003286,Linda,Lamb,brianvelasquez@example.com,346-350-2860,1958-05-29,IL,67040,2024-04-29,AGT0025,VSP,Vision Basic
MEM003287,John,Ortiz,johnsoncharles@example.net,001-998-213-7801x104,2003-06-11,GA,67169,2023-11-03,AGT0012,Zurich,Vision Premium
MEM003288,Diamond,Adams,jonathan32@example.com,(472)811-9511x0945,1995-11-02,FL,46848,2023-06-11,AGT0076,VSP,Vision Premium
MEM003289,Rachel,Fox,chadpeterson@example.org,362-600-0888x8764,1987-12-29,TX,31953,2024-09-06,AGT0065,MetLife,Vision Basic
MEM003290,Stephen,Griffin,guywood@example.com,001-331-249-3548,2001-11-28,FL,95017,2024-02-06,AGT0007,VSP,Dental Basic
MEM003291,Sarah,Harris,tbutler@example.org,001-390-237-7731,1970-07-29,OH,22783,2023-12-30,AGT0034,MetLife,Vision Premium
MEM003292,Lisa,Flores,kimberlyterrell@example.com,001-633-658-5151,1960-02-04,TN,05655,2024-03-09,AGT0055,MetLife,Vision Basic
MEM003293,Elizabeth,Simpson,epitts@example.org,497.398.8118,1972-04-05,IL,99664,2024-07-19,AGT0063,VSP,Vision Premium
MEM003294,Sarah,Christensen,xgray@example.net,4597558704,2000-01-29,MI,29770,2024-07-20,AGT0043,Zurich,Dental Premium
MEM003295,Heather,Stout,awatkins@example.com,001-932-554-9660x702,1991-04-17,CA,99138,2023-04-20,AGT0051,MetLife,Dental Premium
MEM003296,Laura,Combs,andreaward@example.org,(416)962-9668,1987-10-30,KY,30497,2023-02-16,AGT0079,VSP,Dental Premium
MEM003297,Joseph,Mills,valdezjoseph@example.com,+1-754-546-0688,1973-10-04,CA,19579,2023-09-12,AGT0055,MetLife,Dental Premium
MEM003298,Chad,Jones,jacobjohnson@example.com,221-679-5348x5645,1978-01-10,IL,41420,2024-06-07,AGT0009,VSP,Dental Basic
MEM003299,Robert,Scott,gail41@example.com,216.564.1700,1980-04-29,OH,29198,2024-07-28,AGT0050,MetLife,Dental Basic
MEM003300,Scott,Smith,ibaker@example.org,(706)860-5808,2002-01-13,MI,78291,2023-12-31,AGT0053,VSP,Vision Basic
MEM003301,Sara,Goodwin,burtonbrett@example.net,407.424.2075x30877,1950-01-12,TX,50207,2023-05-09,AGT0074,MetLife,Dental Premium
MEM003302,Mary,Henderson,ogalvan@example.com,+1-758-660-1500x858,1997-10-16,TX,75909,2024-02-14,AGT0030,Zurich,Dental Basic
MEM003303,Carlos,Carter,bbell@example.com,001-821-327-1952,1962-05-02,KY,63824,2024-03-22,AGT0051,VSP,Dental Basic
MEM003304,David,Barnes,waderussell@example.org,001-572-501-6485x471,1989-12-09,CA,18074,2024-06-23,AGT0074,MetLife,Dental Premium
MEM003305,Elizabeth,Spencer,jclark@example.org,300.743.6256,1955-09-09,OH,32712,2024-09-30,AGT0039,MetLife,Dental Basic
MEM003306,Stephanie,Schneider,adrianhawkins@example.org,+1-376-224-0466,2002-08-14,MI,08832,2023-04-26,AGT0046,Zurich,Vision Premium
MEM003307,Austin,Novak,armstrongjulia@example.org,(318)693-2986x5366,1964-08-24,MI,47244,2024-09-06,AGT0053,MetLife,Dental Basic
MEM003308,Andre,Jones,hoffmanangie@example.org,674.436.1251,1986-07-28,IN,99838,2024-05-01,AGT0044,MetLife,Dental+Vision Bundle
MEM003309,Donna,Wilcox,hgolden@example.net,+1-912-541-5212x19338,1972-10-31,TN,02753,2023-02-14,AGT0072,Zurich,Dental Basic
MEM003310,Brandon,Hughes,debramontoya@example.net,001-879-657-3775,1951-12-20,IL,84838,2023-12-07,AGT0047,VSP,Vision Premium
MEM003311,Curtis,Pierce,mitchell07@example.org,001-259-640-3764x94133,1962-12-23,KY,96438,2024-05-22,AGT0016,Zurich,Dental Basic
MEM003312,Luis,Moore,mackenziemorris@example.net,001-442-728-5141x363,1952-10-31,MI,41827,2023-11-22,AGT0038,VSP,Dental Basic
MEM003313,Allison,Reynolds,youngjessica@example.net,505.961.3111,1987-05-11,GA,18809,2024-08-03,AGT0009,VSP,Vision Premium
MEM003314,Sheri,Horton,sharrison@example.net,3823135221,1955-11-11,TX,14111,2024-05-10,AGT0017,Zurich,Dental Premium
MEM003315,Zachary,Johnson,elainewilliams@example.com,001-393-833-0913,2001-06-05,TX,03254,2024-07-05,AGT0006,Zurich,Vision Basic
MEM003316,Evan,Garrison,annarussell@example.net,001-581-781-4335x8628,1985-12-13,FL,66756,2023-01-03,AGT0071,MetLife,Dental Basic
MEM003317,Jennifer,Smith,ltucker@example.com,407.568.7902x44644,1989-09-24,KY,86495,2023-03-23,AGT0053,Zurich,Dental+Vision Bundle
MEM003318,Maxwell,Andrews,rnelson@example.org,001-492-670-2907x542,1970-04-27,TN,73170,2023-04-18,AGT0080,MetLife,Dental+Vision Bundle
MEM003319,Brandi,Johnson,steven89@example.net,001-336-639-1596x58668,1983-10-13,KY,07587,2024-10-03,AGT0070,VSP,Vision Basic
MEM003320,Kimberly,Davenport,paige45@example.org,(379)932-6334x57081,1972-05-03,CA,47603,2024-07-05,AGT0051,Zurich,Vision Basic
MEM003321,Tina,Ware,frussell@example.net,346-265-8490x8957,1977-12-16,TX,63860,2024-03-26,AGT0049,Zurich,Dental Premium
MEM003322,Bradley,Wilson,misty22@example.net,759.460.6585,1979-05-14,TN,23799,2023-04-03,AGT0076,VSP,Dental+Vision Bundle
MEM003323,Pamela,Matthews,andrew44@example.org,(904)788-4861x81745,1954-06-04,OH,58328,2024-11-06,AGT0016,Zurich,Dental Basic
MEM003324,Richard,Farley,ycurtis@example.com,+1-200-989-7303x659,1966-03-15,IN,61894,2024-09-05,AGT0062,VSP,Dental Basic
MEM003325,Joshua,Kim,jason40@example.net,001-570-355-5013x334,1953-12-28,TN,62095,2024-01-26,AGT0015,MetLife,Vision Basic
MEM003326,Jessica,Hester,nlyons@example.com,001-231-388-5340x261,1955-07-21,MI,43975,2024-03-08,AGT0077,Zurich,Vision Premium
MEM003327,Julie,Richard,patrickorr@example.org,607-885-7788,1985-06-05,MI,18986,2024-07-22,AGT0054,VSP,Dental Basic
MEM003328,Tammy,Watson,dennis11@example.net,(668)927-2634x01881,1961-04-14,OH,94437,2024-10-25,AGT0066,Zurich,Dental Premium
MEM003329,Scott,Scott,underwoodhaley@example.org,415.913.1948x288,2003-10-14,IN,54889,2024-01-17,AGT0049,VSP,Dental Basic
MEM003330,Holly,Nelson,ryan57@example.net,588-968-3547,2003-04-21,CA,37929,2023-01-26,AGT0039,MetLife,Dental Premium
MEM003331,Marvin,Rodriguez,qlopez@example.net,001-879-931-9807x1233,1972-06-13,IL,67710,2024-08-17,AGT0007,VSP,Dental+Vision Bundle
MEM003332,Dakota,Thomas,riverajoseph@example.org,373.699.7704,1974-07-31,TX,92349,2024-01-20,AGT0079,VSP,Dental Premium
MEM003333,Matthew,Yu,zmiller@example.com,923.959.0632,1954-06-27,TN,42530,2024-02-25,AGT0056,VSP,Dental Basic
MEM003334,Katherine,Dunlap,benjamin04@example.org,909-897-9885,1978-03-28,GA,93559,2023-11-15,AGT0047,VSP,Vision Premium
MEM003335,Adam,Shelton,qmoran@example.com,+1-279-939-9278x36079,1998-03-23,IN,96967,2023-12-15,AGT0074,VSP,Vision Premium
MEM003336,Erin,Ferguson,lisaporter@example.net,001-883-438-1013,1978-08-12,MI,37263,2023-11-12,AGT0025,Zurich,Dental+Vision Bundle
MEM003337,Adam,Paul,lynchkristy@example.org,001-764-267-4456x322,1988-02-22,IL,48403,2023-01-30,AGT0032,VSP,Dental Premium
MEM003338,Kevin,Reyes,vincent80@example.com,001-454-574-2002,1984-03-16,IL,40317,2024-02-19,AGT0024,VSP,Dental Premium
MEM003339,Lauren,Walker,gglenn@example.com,(443)688-0137,1954-11-11,OH,80132,2023-10-24,AGT0051,Zurich,Dental Premium
MEM003340,Eric,Arnold,margaret96@example.net,001-965-473-8537x51220,1981-02-18,MI,11756,2024-09-14,AGT0007,MetLife,Vision Premium
MEM003341,Madison,Stewart,riveraadam@example.org,(947)203-2133,1988-03-04,IL,08308,2024-11-22,AGT0024,MetLife,Dental Basic
MEM003342,Paul,Parker,jramirez@example.net,485.255.0793,1966-03-30,FL,05473,2023-10-29,AGT0055,VSP,Vision Premium
MEM003343,Haley,Cross,dominiquesolis@example.com,291-630-6108x557,1977-11-13,GA,16386,2024-04-30,AGT0018,VSP,Vision Basic
MEM003344,Beth,Russell,pacheconicole@example.com,351-518-2224,1952-06-28,OH,88409,2024-02-04,AGT0011,MetLife,Dental Premium
MEM003345,Jennifer,Martin,bryan02@example.org,(732)313-9928,1958-04-13,TN,37610,2023-04-13,AGT0065,VSP,Vision Basic
MEM003346,Tina,Simpson,barry21@example.net,391-261-0199x532,1984-10-31,IN,43574,2024-06-13,AGT0001,Zurich,Dental Basic
MEM003347,Cheryl,Shaw,zoe28@example.org,935-819-4199x7981,2002-10-29,TX,32162,2024-04-30,AGT0051,VSP,Vision Premium
MEM003348,Andrew,Rodriguez,rodriguezjoshua@example.org,001-216-870-1410x4882,1961-06-21,MI,34889,2024-07-26,AGT0011,MetLife,Vision Basic
MEM003349,Elizabeth,James,deborahjohnson@example.org,+1-983-427-3652x939,1989-11-03,IN,49423,2024-01-02,AGT0035,VSP,Dental Basic
MEM003350,Valerie,Blair,brettlutz@example.com,(656)279-1671x2794,1973-08-09,IL,13204,2024-02-23,AGT0055,MetLife,Dental Basic
MEM003351,Jeremy,Bailey,zanderson@example.org,824.897.0730,1964-10-08,IN,72340,2023-04-24,AGT0027,Zurich,Dental Premium
MEM003352,William,Maynard,kcarey@example.org,4228854040,1980-09-11,MI,98840,2024-05-05,AGT0056,VSP,Vision Premium
MEM003353,Christopher,Shields,luis01@example.com,(422)958-4819x06045,1997-10-03,IN,72497,2024-01-31,AGT0060,Zurich,Dental Premium
MEM003354,Calvin,Mccullough,petersonjulia@example.com,+1-771-572-9126x981,1965-02-22,TN,29706,2024-10-12,AGT0034,Zurich,Dental Basic
MEM003355,Joseph,Murillo,jamesevans@example.org,5923697883,1961-01-26,TX,07105,2023-05-11,AGT0030,Zurich,Dental Premium
MEM003356,Tina,Thompson,gordongrace@example.org,+1-756-845-9803x4405,1982-06-24,KY,47222,2023-09-17,AGT0007,MetLife,Vision Premium
MEM003357,Jessica,Olsen,silvathomas@example.com,001-739-650-4449x209,1972-10-30,KY,42467,2024-03-15,AGT0048,VSP,Vision Premium
MEM003358,Michael,Shepard,whitealicia@example.org,579-449-4422,1963-01-25,MI,82295,2023-12-13,AGT0010,MetLife,Dental Basic
MEM003359,Cynthia,Rogers,sfritz@example.org,996.830.4955x094,1963-10-31,FL,93583,2023-07-18,AGT0037,Zurich,Vision Basic
MEM003360,Justin,Keith,amydecker@example.net,+1-810-459-2512x11894,1957-08-12,FL,32565,2024-05-18,AGT0057,VSP,Vision Premium
MEM003361,Tonya,Nixon,ygood@example.com,(263)363-0043x359,1976-04-30,IL,46167,2023-09-06,AGT0063,MetLife,Dental Basic
MEM003362,Randy,Phillips,oestrada@example.com,001-556-894-1467x35928,1998-05-07,GA,19986,2024-07-22,AGT0022,MetLife,Dental+Vision Bundle
MEM003363,Miguel,Wells,ggreen@example.net,(516)856-6576x4063,1951-02-18,TX,47367,2023-12-29,AGT0008,MetLife,Vision Basic
MEM003364,Matthew,Myers,dwilson@example.com,001-667-896-9392,1972-02-26,IN,20727,2024-02-01,AGT0033,VSP,Vision Premium
MEM003365,Jeremy,Campbell,lburke@example.net,915-562-8379x47741,1952-12-23,GA,29780,2023-07-19,AGT0078,MetLife,Dental Premium
MEM003366,Holly,Perry,wilsonstephanie@example.net,(776)605-3450x35816,1995-02-17,IL,80581,2024-07-12,AGT0035,Zurich,Dental+Vision Bundle
MEM003367,Jennifer,Fernandez,burtonphilip@example.net,264-587-6085x7646,1970-08-04,KY,49762,2023-12-05,AGT0002,MetLife,Dental+Vision Bundle
MEM003368,Nancy,Harris,nicoleanderson@example.com,(822)871-9217x3665,1959-04-26,TX,60407,2024-10-11,AGT0009,Zurich,Dental+Vision Bundle
MEM003369,Jesse,Lawson,xdurham@example.org,827.872.3657x6147,1992-07-16,TX,46721,2024-03-27,AGT0037,Zurich,Dental+Vision Bundle
MEM003370,Heather,Paul,afuller@example.com,6227612349,1980-12-25,IL,95790,2024-03-11,AGT0036,VSP,Dental Premium
MEM003371,Shane,Adams,brooke17@example.com,982-361-4810x995,1982-04-01,KY,74154,2024-11-17,AGT0034,VSP,Dental Basic
MEM003372,John,Stone,henryalexander@example.net,515.266.7053,1968-11-11,TX,70335,2024-06-28,AGT0047,Zurich,Dental Basic
MEM003373,Kimberly,Miller,amycruz@example.com,001-362-349-8956,1969-07-05,FL,06125,2024-09-09,AGT0071,MetLife,Dental Basic
MEM003374,Megan,Smith,hbaxter@example.com,380.840.4416,1978-10-03,MI,53685,2024-10-28,AGT0077,MetLife,Dental Basic
MEM003375,Cynthia,Andersen,harrisadam@example.org,248-753-9610x48088,1995-01-25,TX,86024,2024-04-12,AGT0033,Zurich,Vision Premium
MEM003376,Timothy,Baker,tward@example.com,001-402-949-3871x3899,2000-12-12,CA,74960,2024-09-29,AGT0055,Zurich,Vision Basic
MEM003377,Haley,Morgan,katelyn44@example.com,+1-790-457-3019,2003-09-23,IN,52380,2023-06-08,AGT0040,VSP,Vision Basic
MEM003378,Charles,Ramirez,laura78@example.org,856-563-6305x1281,1993-01-02,OH,57892,2023-05-17,AGT0036,VSP,Vision Premium
MEM003379,Christina,Graham,mcphersonjohn@example.org,+1-256-283-6957,1983-10-23,MI,15507,2023-09-17,AGT0005,MetLife,Dental+Vision Bundle
MEM003380,Mark,Johnson,josephwilson@example.com,(692)535-6213,1998-06-27,GA,31866,2024-09-04,AGT0033,MetLife,Dental Premium
MEM003381,Mike,Griffin,allenrollins@example.com,992-413-8606x8289,1999-12-13,MI,87917,2023-07-28,AGT0076,VSP,Dental Basic
MEM003382,Elizabeth,Cole,tonyawood@example.com,001-853-210-7690x700,1971-05-18,CA,72478,2023-08-30,AGT0014,MetLife,Dental+Vision Bundle
MEM003383,Audrey,Marshall,jeremy59@example.org,857-316-1563x360,1999-04-26,FL,02766,2024-10-23,AGT0004,VSP,Dental+Vision Bundle
MEM003384,Karen,Chambers,ginalewis@example.org,903.567.2684,2000-10-30,MI,05648,2023-06-10,AGT0023,Zurich,Dental+Vision Bundle
MEM003385,Amy,Jenkins,gonzalezanthony@example.net,001-642-706-2895x8042,2001-11-11,TX,13568,2023-02-20,AGT0028,MetLife,Dental Basic
MEM003386,Courtney,Hopkins,brendajones@example.org,936-878-5873x3466,1960-06-29,IN,96918,2023-02-15,AGT0024,MetLife,Dental Basic
